measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
triplet_proportion_group2_to_group1,0.0018129626831847,0.0065827811710875,0.05,56
between_network_proportion,0.0099178095880486,0.0661270578830348,0.05,61
between_network_proportion_group1_to_group2,0.0065452546903494,0.0282295335881485,0.05,61
between_network_proportion_group2_to_group1,0.0033725548976991,0.0378975242948862,0.05,61
median_segment_length_MSMW_MSM_to_MSMW_MSM,15.0,,0.05,61
median_segment_length_MSMW_MSM_to_WSM_MSW,22.5,,0.05,61
median_segment_length_MSMW_MSW_WSM_to_MSM,,13.0,0.05,61
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,23.0,0.05,61
median_segment_length_MSM_to_MSM,,15.0,0.05,61
median_segment_length_MSM_to_MSMW_MSW_WSM,,21.5,0.05,61
median_segment_length_WSM_MSW_to_MSMW_MSM,15.0,,0.05,61
median_segment_length_WSM_MSW_to_WSM_MSW,23.0,,0.05,61
normalized_MSMW_MSM_to_WSM_MSW_rate,1.5,,0.05,61
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.5652173913043478,0.05,61
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.4333333333333331,0.05,61
normalized_WSM_MSW_to_MSMW_MSM_rate,0.6521739130434783,,0.05,61
triplet_proportion,0.0043718304229433,0.0266556746358889,0.05,61
triplet_proportion_group1_to_group2,0.002872917135077,0.0206600214844237,0.05,61
triplet_proportion_group2_to_group1,0.0014989132878662,0.0059956531514651,0.05,61
between_network_proportion,0.0078251741578394,0.0678738429239431,0.05,67
between_network_proportion_group1_to_group2,0.0054633075675159,0.0311575532016413,0.05,67
between_network_proportion_group2_to_group1,0.0023618665903235,0.0367162897223017,0.05,67
median_segment_length_MSMW_MSM_to_MSMW_MSM,12.0,,0.05,67
median_segment_length_MSMW_MSM_to_WSM_MSW,30.0,,0.05,67
median_segment_length_MSMW_MSW_WSM_to_MSM,,10.0,0.05,67
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,21.0,0.05,67
median_segment_length_MSM_to_MSM,,14.5,0.05,67
median_segment_length_MSM_to_MSMW_MSW_WSM,,9.5,0.05,67
median_segment_length_WSM_MSW_to_MSMW_MSM,15.0,,0.05,67
median_segment_length_WSM_MSW_to_WSM_MSW,21.0,,0.05,67
normalized_MSMW_MSM_to_WSM_MSW_rate,2.5,,0.05,67
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.4761904761904761,0.05,67
normalized_MSM_to_MSMW_MSW_WSM_rate,,0.6551724137931034,0.05,67
normalized_WSM_MSW_to_MSMW_MSM_rate,0.7142857142857143,,0.05,67
triplet_proportion,0.005725737188663,0.0281753984158793,0.05,67
triplet_proportion_group1_to_group2,0.0041750167000668,0.0199446512071762,0.05,67
triplet_proportion_group2_to_group1,0.0015507204885962,0.0082307472087031,0.05,67
